healthy	tumor	unknown
14.097711401840252	40.3	14.985312287691821
19.05919263930461	41.2	20.423513775846438
11.992911616380164	42.0	13.02573140112629
9.107954776461968	43.0	10.540028030907925
14.097711401840252	40.3	14.660512282654818
19.05919263930461	41.2	20.541853207273487
11.992911616380164	42.0	12.743067152298952
9.107954776461968	43.0	9.515660761371917
14.097711401840252	40.3	15.590457080672094
19.05919263930461	41.2	19.64411209669493
11.992911616380164	42.0	13.354631045603092
9.107954776461968	43.0	9.397993168483053
14.097711401840252	40.3	14.728573538523673
19.05919263930461	41.2	19.837563174266187
11.992911616380164	42.0	12.839124679571288
9.107954776461968	43.0	9.601799088486466
14.097711401840252	40.3	15.477072661869768
14.097711401840252	40.3	14.485636630817236
19.05919263930461	41.2	20.3730316501221
11.992911616380164	42.0	12.722273212876303
9.107954776461968	43.0	10.378062154008159
14.097711401840252	40.3	15.362468066331529
19.05919263930461	41.2	20.016866421818918
11.992911616380164	42.0	12.555457733552718
9.107954776461968	43.0	9.854237156207489
14.097711401840252	40.3	15.510784301141975
19.05919263930461	41.2	19.37123846031047
11.992911616380164	42.0	12.49689433160189
9.107954776461968	43.0	10.410895817126596
14.097711401840252	40.3	15.519224540691793
19.05919263930461	41.2	20.397468911169717
11.992911616380164	42.0	12.911972500893174
9.107954776461968	43.0	9.986630917893866
14.097711401840252	40.3	15.549197078696201
14.097711401840252	40.3	14.752137887001807
19.05919263930461	41.2	19.84007079071896
11.992911616380164	42.0	12.297640387242005
9.107954776461968	43.0	9.30768677809073
14.097711401840252	40.3	15.238746586181414
19.05919263930461	41.2	19.62421115278995
11.992911616380164	42.0	12.603193110523517
9.107954776461968	43.0	9.894061363508754
14.097711401840252	40.3	15.524550476425137
19.05919263930461	41.2	19.77896132221706
11.992911616380164	42.0	12.738755718667047
9.107954776461968	43.0	9.328442905340571
14.097711401840252	40.3	14.471128324795684
19.05919263930461	41.2	19.676675211360415
11.992911616380164	42.0	13.174080425798039
9.107954776461968	43.0	9.514374156920642
14.097711401840252	40.3	14.904045343730905
14.097711401840252	40.3	14.701320862749126
19.05919263930461	41.2	19.85512582760617
11.992911616380164	42.0	13.008426469078453
9.107954776461968	43.0	9.846948318132306
14.097711401840252	40.3	15.333621112701158
19.05919263930461	41.2	19.76515609488913
11.992911616380164	42.0	13.107529481819592
9.107954776461968	43.0	9.583702241847575
14.097711401840252	40.3	15.46515737006674
19.05919263930461	41.2	20.22032802862047
11.992911616380164	42.0	13.03637589237858
9.107954776461968	43.0	10.234385987234289
14.097711401840252	40.3	15.278377413124584
19.05919263930461	41.2	20.022434652190398
11.992911616380164	42.0	13.418644762848253
9.107954776461968	43.0	9.73520014507003
14.097711401840252	40.3	14.858761318271966
14.097711401840252	40.3	15.499223716597026
19.05919263930461	41.2	19.45612956439677
11.992911616380164	42.0	12.26268767521319
9.107954776461968	43.0	9.290437226658497
14.097711401840252	40.3	14.22725703040525
19.05919263930461	41.2	20.019674704212033
11.992911616380164	42.0	12.384124369185734
9.107954776461968	43.0	10.054382436158276
14.097711401840252	40.3	14.943197279195495
19.05919263930461	41.2	20.179024789328274
11.992911616380164	42.0	12.33087102980457
9.107954776461968	43.0	9.30280728098207
14.097711401840252	40.3	14.60662741271387
19.05919263930461	41.2	19.89818991691635
11.992911616380164	42.0	12.177596546840602
9.107954776461968	43.0	9.925105918445828
14.097711401840252	40.3	14.476803883570891
14.097711401840252	40.3	15.156118433696044
19.05919263930461	41.2	19.949776351544973
11.992911616380164	42.0	12.204851805593517
9.107954776461968	43.0	9.749611422374091
14.097711401840252	40.3	14.125209749754054
19.05919263930461	41.2	19.939866256427894
11.992911616380164	42.0	12.622745548575557
9.107954776461968	43.0	9.915235347182946
14.097711401840252	40.3	14.456811166934262
19.05919263930461	41.2	19.398002821884372
11.992911616380164	42.0	12.828473878901066
9.107954776461968	43.0	9.92525175869951
14.097711401840252	40.3	14.172636832462425
19.05919263930461	41.2	20.14623724686617
11.992911616380164	42.0	12.532040230602261
9.107954776461968	43.0	9.60099992404887
14.097711401840252	40.3	14.69704127466391
14.097711401840252	40.3	14.945188895668904
19.05919263930461	41.2	20.233225452111718
11.992911616380164	42.0	12.051293462036211
9.107954776461968	43.0	9.927998307170489
14.097711401840252	40.3	14.590041727428307
19.05919263930461	41.2	20.21888043838894
11.992911616380164	42.0	12.80548823684991
9.107954776461968	43.0	9.97999687799084
14.097711401840252	40.3	14.759925020690948
19.05919263930461	41.2	20.138545071596113
11.992911616380164	42.0	12.562515572275984
9.107954776461968	43.0	10.211340783788796
14.097711401840252	40.3	15.543324337371182
19.05919263930461	41.2	20.235264597878253
11.992911616380164	42.0	13.0366083569709
9.107954776461968	43.0	9.850857292294982
14.097711401840252	40.3	15.209247365757722
14.097711401840252	40.3	14.327064937129748
19.05919263930461	41.2	20.137022569814867
11.992911616380164	42.0	12.171005167298098
9.107954776461968	43.0	10.437694546559975
14.097711401840252	40.3	14.98335277106375
19.05919263930461	41.2	19.1651810893048
11.992911616380164	42.0	12.998199667635763
9.107954776461968	43.0	10.559437353606437
14.097711401840252	40.3	15.3351425760887
19.05919263930461	41.2	20.308226810966254
11.992911616380164	42.0	13.099911695089428
9.107954776461968	43.0	9.541653360231848
14.097711401840252	40.3	15.558291214584436
19.05919263930461	41.2	20.075682053559852
11.992911616380164	42.0	13.058941688919875
9.107954776461968	43.0	9.732654048438693
14.097711401840252	40.3	14.917558358351139
14.097711401840252	40.3	15.074805500134847
19.05919263930461	41.2	19.81284880561387
11.992911616380164	42.0	12.349722962350999
9.107954776461968	43.0	9.422476816269318
14.097711401840252	40.3	15.49529895575582
19.05919263930461	41.2	20.487592500489257
11.992911616380164	42.0	12.622154649249357
9.107954776461968	43.0	10.49327052750294
14.097711401840252	40.3	15.195777982599115
19.05919263930461	41.2	20.379129050500975
11.992911616380164	42.0	12.434855931578353
9.107954776461968	43.0	9.303791138655688
14.097711401840252	40.3	15.322460024866693
19.05919263930461	41.2	20.246779921116346
11.992911616380164	42.0	12.288556110614728
9.107954776461968	43.0	9.768515704764795
14.097711401840252	40.3	14.772660176788532
14.097711401840252	40.3	14.250217356030277
19.05919263930461	41.2	20.20736992871148
11.992911616380164	42.0	12.799968166683948
9.107954776461968	43.0	10.546930684804238
14.097711401840252	40.3	15.377009193837456
19.05919263930461	41.2	19.208018546128336
11.992911616380164	42.0	13.028544191124558
9.107954776461968	43.0	10.044238573771313
14.097711401840252	40.3	14.936694450931894
19.05919263930461	41.2	19.669399193226596
11.992911616380164	42.0	13.008185745445031
9.107954776461968	43.0	9.94140101845077
14.097711401840252	40.3	15.069948992794114
19.05919263930461	41.2	19.281260581200346
11.992911616380164	42.0	12.922829469970065
9.107954776461968	43.0	9.445381913127237
14.097711401840252	40.3	14.23566576169878
14.097711401840252	40.3	15.35512754528726
19.05919263930461	41.2	19.78354591779951
11.992911616380164	42.0	12.402393702718472
9.107954776461968	43.0	9.526039454329615
14.097711401840252	40.3	15.190794437449792
19.05919263930461	41.2	20.258852984474096
11.992911616380164	42.0	13.38425746702525
9.107954776461968	43.0	10.262012278423507
14.097711401840252	40.3	14.134955287177204
19.05919263930461	41.2	20.05892328159534
11.992911616380164	42.0	13.287279484892169
9.107954776461968	43.0	10.312391893933626
14.097711401840252	40.3	14.146293478886824
19.05919263930461	41.2	19.970769731411234
11.992911616380164	42.0	12.36905971870831
9.107954776461968	43.0	9.277481621052772
14.097711401840252	40.3	15.30962369881393
14.097711401840252	40.3	14.950998241940598
19.05919263930461	41.2	19.501905661462757
11.992911616380164	42.0	13.067467662456163
9.107954776461968	43.0	9.78512200673381
14.097711401840252	40.3	15.103213209393363
19.05919263930461	41.2	20.280419002822377
11.992911616380164	42.0	13.451511142938026
9.107954776461968	43.0	10.522684473640808
14.097711401840252	40.3	14.844276737754287
19.05919263930461	41.2	19.43669412449042
11.992911616380164	42.0	12.324138931531797
9.107954776461968	43.0	9.274105506327308
14.097711401840252	40.3	15.5287992805318
19.05919263930461	41.2	19.149757966914343
11.992911616380164	42.0	13.398895855646437
9.107954776461968	43.0	9.819326197000871
14.097711401840252	40.3	14.531525472358743
14.097711401840252	40.3	14.37548713866004
19.05919263930461	41.2	19.44160668972523
11.992911616380164	42.0	12.002974157770403
9.107954776461968	43.0	9.767726919413548
14.097711401840252	40.3	14.167622548087378
19.05919263930461	41.2	20.473075428180014
11.992911616380164	42.0	13.024702488432766
9.107954776461968	43.0	9.776862609741908
14.097711401840252	40.3	14.586659617224473
19.05919263930461	41.2	20.00658026813162
11.992911616380164	42.0	13.115284777450174
9.107954776461968	43.0	9.590427075148497
14.097711401840252	40.3	15.095491656279064
19.05919263930461	41.2	20.10406177416184
11.992911616380164	42.0	12.480981507415223
9.107954776461968	43.0	9.225650480883116
14.097711401840252	40.3	15.167373188029348
14.097711401840252	40.3	14.535011763332777
19.05919263930461	41.2	19.880522044891062
11.992911616380164	42.0	12.288923504794836
9.107954776461968	43.0	9.635611401684223
14.097711401840252	40.3	14.157748214655072
19.05919263930461	41.2	19.523609542338114
11.992911616380164	42.0	12.565435768517911
9.107954776461968	43.0	9.885604601374627
14.097711401840252	40.3	14.35293363262007
19.05919263930461	41.2	20.007524626000134
11.992911616380164	42.0	13.265326743567178
9.107954776461968	43.0	9.980503942123178
14.097711401840252	40.3	15.203850034935943
19.05919263930461	41.2	19.268881075068887
11.992911616380164	42.0	12.190515126650975
9.107954776461968	43.0	9.140432346788401
14.097711401840252	40.3	14.198818760823421
14.097711401840252	40.3	14.146226361347379
19.05919263930461	41.2	20.503305466815867
11.992911616380164	42.0	12.603099023069273
9.107954776461968	43.0	10.075295394119202
14.097711401840252	40.3	14.18379858414215
19.05919263930461	41.2	19.061371537254537
11.992911616380164	42.0	12.925983971008607
9.107954776461968	43.0	10.161677848095362
14.097711401840252	40.3	14.968018994352496
19.05919263930461	41.2	19.713629218695015
11.992911616380164	42.0	12.882300927037308
9.107954776461968	43.0	9.788346144354348
14.097711401840252	40.3	14.379215851597833
19.05919263930461	41.2	19.09448482503232
11.992911616380164	42.0	12.397644844146262
9.107954776461968	43.0	10.131231833568727
14.097711401840252	40.3	15.033020612079083
14.097711401840252	40.3	14.849519980987182
19.05919263930461	41.2	20.317544458693575
11.992911616380164	42.0	12.815775519877237
9.107954776461968	43.0	10.5950854175551
14.097711401840252	40.3	15.035648601243544
19.05919263930461	41.2	19.858226294830637
11.992911616380164	42.0	13.21856318021747
9.107954776461968	43.0	9.769821336111272
14.097711401840252	40.3	14.500565821427667
19.05919263930461	41.2	19.526621268632397
11.992911616380164	42.0	12.919553066277516
9.107954776461968	43.0	10.37695396851047
14.097711401840252	40.3	15.08469486368849
19.05919263930461	41.2	19.71069848624214
11.992911616380164	42.0	12.678324568414261
9.107954776461968	43.0	10.407859355875257
14.097711401840252	40.3	14.159233622570184
14.097711401840252	40.3	14.468128150669061
19.05919263930461	41.2	20.37611015258856
11.992911616380164	42.0	12.043503946592052
9.107954776461968	43.0	9.812961527347252
14.097711401840252	40.3	14.246575535423469
19.05919263930461	41.2	19.655510131642327
11.992911616380164	42.0	12.848040365717251
9.107954776461968	43.0	9.966577021078546
14.097711401840252	40.3	14.309914312231555
19.05919263930461	41.2	20.009924416103445
11.992911616380164	42.0	12.357634395667452
9.107954776461968	43.0	9.464047683224832
14.097711401840252	40.3	15.538662580384484
19.05919263930461	41.2	19.49568311247931
11.992911616380164	42.0	12.504118095734833
9.107954776461968	43.0	9.257365656401916
14.097711401840252	40.3	14.935105406571338
14.097711401840252	40.3	14.610237710086189
19.05919263930461	41.2	19.918770173572373
11.992911616380164	42.0	12.222797840198146
9.107954776461968	43.0	10.069013440801163
14.097711401840252	40.3	14.23585817944703
19.05919263930461	41.2	20.12155408909015
11.992911616380164	42.0	13.428616006463924
9.107954776461968	43.0	10.588937068642663
14.097711401840252	40.3	15.135567005126445
19.05919263930461	41.2	19.781829543409696
11.992911616380164	42.0	12.150429997492171
9.107954776461968	43.0	10.470396941474828
14.097711401840252	40.3	14.621991595558903
19.05919263930461	41.2	20.00759802639375
11.992911616380164	42.0	12.981039800758666
9.107954776461968	43.0	9.232064846457998
14.097711401840252	40.3	15.206420353554677
14.097711401840252	40.3	15.35220380217071
19.05919263930461	41.2	20.047491806708155
11.992911616380164	42.0	12.56614098004845
9.107954776461968	43.0	10.162081566248995
14.097711401840252	40.3	15.255874986480649
19.05919263930461	41.2	19.52694642348757
11.992911616380164	42.0	12.372052422648805
9.107954776461968	43.0	9.329798537922638
14.097711401840252	40.3	14.895936261117976
19.05919263930461	41.2	20.20218755544159
11.992911616380164	42.0	13.151410057598266
9.107954776461968	43.0	9.436626112039615
14.097711401840252	40.3	15.493659686971558
19.05919263930461	41.2	20.133972347296172
11.992911616380164	42.0	12.981909673364049
9.107954776461968	43.0	10.289455587818434
14.097711401840252	40.3	15.19674255337323
14.097711401840252	40.3	15.266177283524625
19.05919263930461	41.2	20.3601844828403
11.992911616380164	42.0	12.437201000457017
9.107954776461968	43.0	10.198713226957667
14.097711401840252	40.3	14.190204687215667
19.05919263930461	41.2	19.290281488192026
11.992911616380164	42.0	12.442603582394057
9.107954776461968	43.0	9.409657986250503
14.097711401840252	40.3	14.592460027537776
19.05919263930461	41.2	20.354132408137854
11.992911616380164	42.0	12.397123216371712
9.107954776461968	43.0	10.364596994531718
14.097711401840252	40.3	14.675648995657259
19.05919263930461	41.2	19.597843497500726
11.992911616380164	42.0	12.519059025171893
9.107954776461968	43.0	9.116925042788038
14.097711401840252	40.3	15.058735998029864
14.097711401840252	40.3	14.108199342349051
19.05919263930461	41.2	19.80040357885518
11.992911616380164	42.0	13.304653897834733
9.107954776461968	43.0	10.564872725163365
14.097711401840252	40.3	14.208807713929591
19.05919263930461	41.2	19.38823969057802
11.992911616380164	42.0	12.416025746882154
9.107954776461968	43.0	9.972404981267145
14.097711401840252	40.3	15.072067446914126
19.05919263930461	41.2	19.263683023387838
11.992911616380164	42.0	13.16522805593188
9.107954776461968	43.0	9.95853981460951
14.097711401840252	40.3	14.644093076361637
19.05919263930461	41.2	19.51671600865387
11.992911616380164	42.0	13.065899715389452
9.107954776461968	43.0	9.529190769478308
14.097711401840252	40.3	14.5845530897115
14.097711401840252	40.3	14.752094851223774
19.05919263930461	41.2	19.51789114093597
11.992911616380164	42.0	13.444593307281647
9.107954776461968	43.0	10.014812879575485
14.097711401840252	40.3	14.208638483904906
19.05919263930461	41.2	20.37668413858601
11.992911616380164	42.0	13.250091008179576
9.107954776461968	43.0	9.947264826090906
14.097711401840252	40.3	15.259021165516943
19.05919263930461	41.2	20.065630551967477
11.992911616380164	42.0	11.995020559260528
9.107954776461968	43.0	10.211801599581024
14.097711401840252	40.3	14.717980571873968
19.05919263930461	41.2	20.549385806261785
11.992911616380164	42.0	12.684415592464337
9.107954776461968	43.0	9.326053898908963
14.097711401840252	40.3	15.305779754630644
14.097711401840252	40.3	15.35009038018939
19.05919263930461	41.2	19.997594745948213
11.992911616380164	42.0	13.072164975562677
9.107954776461968	43.0	9.345625687567487
14.097711401840252	40.3	14.493438462377076
19.05919263930461	41.2	20.541823574646543
11.992911616380164	42.0	13.297903068079721
9.107954776461968	43.0	9.230933680150716
14.097711401840252	40.3	15.312573927115391
19.05919263930461	41.2	20.488795715798478
11.992911616380164	42.0	12.457564599296358
9.107954776461968	43.0	10.200443957008185
14.097711401840252	40.3	14.254268859662037
19.05919263930461	41.2	20.483925977439583
11.992911616380164	42.0	12.545604721993612
9.107954776461968	43.0	10.281125299933016
14.097711401840252	40.3	15.076091779974982
14.097711401840252	40.3	14.446305792824797
19.05919263930461	41.2	20.412079417557344
11.992911616380164	42.0	12.264682293697426
9.107954776461968	43.0	9.256294255393394
14.097711401840252	40.3	14.992644555021316
19.05919263930461	41.2	19.536402731681807
11.992911616380164	42.0	12.491015628965275
9.107954776461968	43.0	10.007677061590103
14.097711401840252	40.3	15.442974642917068
19.05919263930461	41.2	19.426595708602335
11.992911616380164	42.0	12.739167219880303
9.107954776461968	43.0	10.36026378028396
14.097711401840252	40.3	15.493168938510715
19.05919263930461	41.2	20.543007175438348
11.992911616380164	42.0	12.595609318273757
9.107954776461968	43.0	10.196327558739135
14.097711401840252	40.3	15.464637922322629
14.097711401840252	40.3	14.705310431782095
19.05919263930461	41.2	19.74933540028158
11.992911616380164	42.0	12.731040120725055
9.107954776461968	43.0	9.60164846569123
14.097711401840252	40.3	15.186484991652216
19.05919263930461	41.2	19.77654828846781
11.992911616380164	42.0	12.932376453194282
9.107954776461968	43.0	10.057344611774527
14.097711401840252	40.3	14.824802325888951
19.05919263930461	41.2	20.04400392589815
11.992911616380164	42.0	12.838657332470662
9.107954776461968	43.0	9.28489326300945
14.097711401840252	40.3	14.862261057176475
19.05919263930461	41.2	20.049355024030945
11.992911616380164	42.0	12.557751500399641
9.107954776461968	43.0	9.844099519441007
14.097711401840252	40.3	14.566895579541688
14.097711401840252	40.3	15.14202704872612
19.05919263930461	41.2	20.204834529864346
11.992911616380164	42.0	12.463877555048654
9.107954776461968	43.0	9.661863451177904
14.097711401840252	40.3	14.846812516854708
19.05919263930461	41.2	19.553773554644547
11.992911616380164	42.0	13.244686782770762
9.107954776461968	43.0	10.119741243374895
14.097711401840252	40.3	15.222772426852117
19.05919263930461	41.2	19.848434092334557
11.992911616380164	42.0	12.179807300391545
9.107954776461968	43.0	10.222162929209631
14.097711401840252	40.3	15.400896183489193
19.05919263930461	41.2	19.106835906821328
11.992911616380164	42.0	12.248844461489366
9.107954776461968	43.0	9.46702919831227
14.097711401840252	40.3	15.30246531142125
14.097711401840252	40.3	14.718550822660442
19.05919263930461	41.2	19.06070994952207
11.992911616380164	42.0	12.169743468960599
9.107954776461968	43.0	10.380141341137662
14.097711401840252	40.3	14.100670578934299
19.05919263930461	41.2	19.05952795437309
11.992911616380164	42.0	13.254464906643664
9.107954776461968	43.0	9.857107315148946
14.097711401840252	40.3	14.23227482957863
19.05919263930461	41.2	19.430458721480235
11.992911616380164	42.0	12.218215803842755
9.107954776461968	43.0	10.352551794010985
14.097711401840252	40.3	15.459355632498388
19.05919263930461	41.2	19.980754523677287
11.992911616380164	42.0	13.044887111394939
9.107954776461968	43.0	9.956159198933312
14.097711401840252	40.3	14.360777557599796
14.097711401840252	40.3	14.392607001082428
19.05919263930461	41.2	19.535775979616552
11.992911616380164	42.0	12.727395233507195
9.107954776461968	43.0	10.090653991675637
14.097711401840252	40.3	14.251753355883604
19.05919263930461	41.2	19.545538511120302
11.992911616380164	42.0	12.599953423886737
9.107954776461968	43.0	9.94833489879457
14.097711401840252	40.3	14.481020213658022
19.05919263930461	41.2	19.86361147755382
11.992911616380164	42.0	12.370666073431003
9.107954776461968	43.0	9.886262763863023
14.097711401840252	40.3	14.940540000558846
19.05919263930461	41.2	19.229490053095656
11.992911616380164	42.0	13.44025318541602
9.107954776461968	43.0	9.497561789664413
14.097711401840252	40.3	14.739322486350147
14.097711401840252	40.3	14.189800599576015
19.05919263930461	41.2	20.54509229774356
11.992911616380164	42.0	13.225105455398943
9.107954776461968	43.0	10.426834978444104
14.097711401840252	40.3	14.125059236274614
19.05919263930461	41.2	19.980206713320968
11.992911616380164	42.0	12.243914746479808
9.107954776461968	43.0	10.081184453790932
14.097711401840252	40.3	15.341648248541844
19.05919263930461	41.2	19.108040649827863
11.992911616380164	42.0	12.634357695739405
9.107954776461968	43.0	10.20118411934332
14.097711401840252	40.3	14.435622048293553
19.05919263930461	41.2	19.58749630259217
11.992911616380164	42.0	12.490922983028732
9.107954776461968	43.0	10.556986096180617
14.097711401840252	40.3	14.729874222401893
14.097711401840252	40.3	15.195181142946598
19.05919263930461	41.2	19.088426912121466
11.992911616380164	42.0	13.136046614774626
9.107954776461968	43.0	9.695833274249889
14.097711401840252	40.3	14.214333068585065
19.05919263930461	41.2	19.337590607091055
11.992911616380164	42.0	12.425523274777802
9.107954776461968	43.0	10.01870519492133
14.097711401840252	40.3	15.315240029516769
19.05919263930461	41.2	20.147457186954764
11.992911616380164	42.0	13.223717892545084
9.107954776461968	43.0	10.03137880495093
14.097711401840252	40.3	14.913789081149837
19.05919263930461	41.2	19.16729567227652
11.992911616380164	42.0	12.116019376492167
9.107954776461968	43.0	9.275541717245115
14.097711401840252	40.3	14.240327786545944
14.097711401840252	40.3	14.149017963508717
19.05919263930461	41.2	19.99314812389138
11.992911616380164	42.0	12.115657590637085
9.107954776461968	43.0	9.140653649773116
14.097711401840252	40.3	15.44786289132346
19.05919263930461	41.2	20.530287691014667
11.992911616380164	42.0	13.374190178654118
9.107954776461968	43.0	9.176134540715822
14.097711401840252	40.3	14.515905912975686
19.05919263930461	41.2	19.380959554665438
11.992911616380164	42.0	12.999000847734345
9.107954776461968	43.0	9.963238981734422
14.097711401840252	40.3	15.014415849165523
19.05919263930461	41.2	19.6215657863909
11.992911616380164	42.0	13.13095219293196
9.107954776461968	43.0	9.917331974994694
14.097711401840252	40.3	14.521816440391023
14.097711401840252	40.3	14.276960694176653
19.05919263930461	41.2	19.883019446402027
11.992911616380164	42.0	12.446492311312312
9.107954776461968	43.0	9.554178671139077
14.097711401840252	40.3	14.789115904860855
19.05919263930461	41.2	20.512254861746488
11.992911616380164	42.0	12.878723272817766
9.107954776461968	43.0	10.023657532146023
14.097711401840252	40.3	14.13640200459522
19.05919263930461	41.2	19.731246735940218
11.992911616380164	42.0	13.346734245782532
9.107954776461968	43.0	9.677856137567886
14.097711401840252	40.3	14.377692301472644
19.05919263930461	41.2	19.448164293910505
11.992911616380164	42.0	12.629929571750061
9.107954776461968	43.0	9.358698377846766
14.097711401840252	40.3	15.301208982998176
14.097711401840252	40.3	14.278588787986962
19.05919263930461	41.2	20.04544962803147
11.992911616380164	42.0	13.048477249266133
9.107954776461968	43.0	9.77427457270509
14.097711401840252	40.3	14.77008651814787
19.05919263930461	41.2	19.425915931183525
11.992911616380164	42.0	12.067894915585075
9.107954776461968	43.0	10.35320418249497
14.097711401840252	40.3	14.283286751970188
19.05919263930461	41.2	20.35949846881895
11.992911616380164	42.0	12.460974227941291
9.107954776461968	43.0	9.434318907569638
14.097711401840252	40.3	15.087981504273815
19.05919263930461	41.2	19.174084700425546
11.992911616380164	42.0	12.196926414738247
9.107954776461968	43.0	10.422924957327178
14.097711401840252	40.3	14.4651932130513
14.097711401840252	40.3	14.64490697478809
19.05919263930461	41.2	19.91779795227139
11.992911616380164	42.0	12.300016744350732
9.107954776461968	43.0	10.542345098565507
14.097711401840252	40.3	15.034091702293884
19.05919263930461	41.2	19.65994109190975
11.992911616380164	42.0	13.215930343547289
9.107954776461968	43.0	10.023076515793818
14.097711401840252	40.3	15.230987146537256
19.05919263930461	41.2	19.943193292014534
11.992911616380164	42.0	12.950007940196544
9.107954776461968	43.0	9.335254611562075
14.097711401840252	40.3	14.395538784571022
19.05919263930461	41.2	19.533789200919003
11.992911616380164	42.0	13.087808397594296
9.107954776461968	43.0	10.249774071575985
14.097711401840252	40.3	14.395219445854993
29.861998173169237	18.031003429938828	30.0369354110033
1.1821474243966499	28.160496099207574	2.363405610221655
0.06929587655658409	23.957923363241086	1.175028211446232
13.815154938099868	4.4738938310281915	15.278088921337353
16.640183213200892	1.8413136801517933	18.060102822484332
11.456672899089208	9.849206897417172	12.135760982061571
6.3178004018632565	25.85708530145203	6.968694840502197
5.011359127859565	32.63316151415916	6.460320646068389
12.915262706587464	23.993528627717037	13.314418840730182
13.087068795622564	6.796399568770889	13.373613851339563
10.168415105350554	27.78577211165782	11.268826813288706
1.2434792422307972	5.5900980851016415	1.2786369615999122
8.684137080107938	9.135935885977023	8.907005033037265
7.963078737235988	19.678163163738933	8.686055678704056
11.038084192464147	8.42542371016995	12.383247870152271
13.995058379145467	9.452564200712628	14.680290480869575
13.842160962122087	12.052321094022641	13.987540274200844
0.4183365082316237	17.173987895064162	0.5460016010307694
6.97719726413555	16.4142878866641	8.312662635754243
7.131026722404093	2.1839151371786194	7.185994866955087
16.335645888898974	26.934039562141237	17.58206193877133
10.389878328515014	12.154128210856221	11.10925745928739
5.779312557591907	12.665162924264262	7.254571159895514
0.8059352685330321	5.80590317241114	2.0046056996061408
12.035841269829655	5.9891774626741014	12.585733352680853
19.798100133218533	17.962708004727627	20.84092904672313
11.110273317293188	26.562212346987423	11.233046039676623
3.2907070868019503	31.60354054523069	3.433587021065685
